FECHA_DESEMBOLSO,PRODUCTO,DEPARTAMENTO,PROVINCIA,DISTRITO,UBIGEO,IFI,TIPO_IFI,MONTO_CREDITO,MONTO_CUOTA_INICIAL,PLAZOS,TASA,MONTO_VALOR_VIVIENDA,FECHA_CORTE
20220727,NCMV,ICA,ICA,LA TINGUINIA,110102,EDPYME MICASITA,EDPYME,157200.00,50000.00,300,11.00,232200.00,20230526
20220727,NCMV,LIMA,LIMA,COMAS,150110,EDPYME MICASITA,EDPYME,89190.00,20000.00,300,9.50,135990.00,20230526
20220727,NCMV,LIMA,LIMA,RIMAC,150128,CREDITO,BANCO,124310.00,16590.00,240,8.20,165900.00,20230526
20220727,NCMV,LIMA,LIMA,RIMAC,150128,CREDITO,BANCO,120700.00,30000.00,120,8.20,175700.00,20230526
20220727,NCMV,LIMA,LIMA,PUEBLO LIBRE,150121,CREDITO,BANCO,151400.00,19600.00,300,8.54,196000.00,20230526
20220727,NCMV,LAMBAYEQUE,CHICLAYO,JOSE LEONARDO ORTIZ,140105,CREDITO,BANCO,86990.00,40000.00,120,8.20,151990.00,20230526
20220727,NCMV,LIMA,LIMA,RIMAC,150128,CREDITO,BANCO,133676.00,30224.00,240,8.50,188900.00,20230526
20220727,NCMV,LA LIBERTAD,TRUJILLO,VICTOR LARCO HERRERA,130111,CREDITO,BANCO,83000.00,90000.00,120,8.40,198000.00,20230526
20220727,NCMV,LIMA,LIMA,RIMAC,150128,CREDITO,BANCO,63500.00,30000.00,120,8.60,120300.00,20230526
20220727,NCMV,LIMA,LIMA,RIMAC,150128,CREDITO,BANCO,60560.00,21840.00,240,7.80,109200.00,20230526
20220727,NCMV,LIMA,LIMA,RIMAC,150128,CREDITO,BANCO,99250.00,53250.00,120,8.70,177500.00,20230526
20220727,NCMV,LAMBAYEQUE,CHICLAYO,LA VICTORIA,140106,CREDITO,BANCO,105892.00,23098.00,180,9.50,153990.00,20230526
20220727,NCMV,LAMBAYEQUE,CHICLAYO,JOSE LEONARDO ORTIZ,140105,CREDITO,BANCO,178382.00,22600.00,120,9.50,225982.00,20230526
20220727,NCMV,LAMBAYEQUE,LAMBAYEQUE,LAMBAYEQUE,140301,CREDITO,BANCO,104420.00,14380.00,180,7.80,143800.00,20230526
20220727,NCMV,PIURA,PIURA,PIURA,200101,CREDITO,BANCO,151153.25,53494.25,180,9.50,229647.50,20230526
20220727,NCMV,LIMA,LIMA,LA VICTORIA,150115,CREDITO,BANCO,98862.50,63787.50,120,11.00,182250.00,20230526
20220711,NCMV,LIMA,LIMA,SAN JUAN DE MIRAFLORES,150133,CONTINENTAL,BANCO,87972.00,8868.00,240,9.50,118240.00,20230526
20220711,NCMV,CALLAO,CALLAO,CALLAO,070101,CONTINENTAL,BANCO,152933.00,36437.00,300,9.10,214370.00,20230526
20220711,NCMV,PIURA,PIURA,26 DE OCTUBRE,200115,INTERBANK,BANCO,116603.50,39796.50,300,9.13,176000.00,20230526
20220711,NCMV,PUNO,SAN ROMAN,JULIACA,211101,CMAC HUANCAYO,CMAC,70400.00,50000.00,120,13.99,140000.00,20230526
20220711,NCMV,CAJAMARCA,SAN IGNACIO,SAN IGNACIO,060901,CMAC HUANCAYO,CMAC,65630.68,50849.32,180,10.80,137880.00,20230526
20220712,NCMV,ICA,CHINCHA,GROCIO PRADO,110206,CMAC ICA,CMAC,77600.00,11000.00,240,12.00,110000.00,20230526
20220712,NCMV,LIMA,CANIETE,CHILCA,150505,CONTINENTAL,BANCO,88400.00,48600.00,120,9.50,162000.00,20230526
20220712,NCMV,CALLAO,CALLAO,CALLAO,070101,CONTINENTAL,BANCO,139403.44,36088.56,239,8.50,200492.00,20230526
20220712,NCMV,LIMA,LIMA,EL AGUSTINO,150111,INTERBANK,BANCO,173728.65,22080.00,240,8.43,220800.00,20230526
20220712,NCMV,LA LIBERTAD,TRUJILLO,TRUJILLO,130101,CMAC HUANCAYO,CMAC,99800.00,112214.70,120,9.99,231614.70,20230526
20220712,NCMV,LA LIBERTAD,TRUJILLO,MOCHE,130107,CMAC HUANCAYO,CMAC,98800.00,47410.22,60,9.99,165810.22,20230526
20220712,NCMV,LA LIBERTAD,TRUJILLO,TRUJILLO,130101,CMAC HUANCAYO,CMAC,116100.00,16000.00,240,9.99,151700.00,20230526
20220712,NCMV,PIURA,SULLANA,SULLANA,200601,CMAC HUANCAYO,CMAC,40500.00,18000.00,72,13.99,84200.00,20230526
20220712,NCMV,PIURA,PIURA,CASTILLA,200104,CREDITO,BANCO,97352.40,38637.60,240,8.00,160990.00,20230526
20220712,NCMV,LIMA,LIMA,RIMAC,150128,CREDITO,BANCO,134750.00,17750.00,180,8.20,177500.00,20230526
20220712,NCMV,PIURA,PIURA,PIURA,200101,CREDITO,BANCO,90650.00,13050.00,180,8.20,130500.00,20230526
20220712,NCMV,PIURA,PIURA,CASTILLA,200104,CREDITO,BANCO,159441.00,32549.00,120,8.20,216990.00,20230526
20220712,NCMV,LIMA,LIMA,PUENTE PIEDRA,150125,COMERCIO,BANCO,34200.00,136200.00,60,9.60,190000.00,20230526
20220712,NCMV,PIURA,PIURA,26 DE OCTUBRE,200115,BANBIF,BANCO,92700.00,13500.00,120,9.00,133000.00,20230526
20220712,NCMV,LIMA,LIMA,LURIGANCHO,150118,BANBIF,BANCO,125000.00,50000.00,240,8.90,200000.00,20230526
20220712,NCMV,ICA,ICA,LA TINGUINIA,110102,BANBIF,BANCO,106200.00,25000.00,144,8.85,156200.00,20230526
20220713,NCMV,PIURA,SULLANA,SULLANA,200601,CMAC HUANCAYO,CMAC,55000.00,12000.00,60,12.15,92700.00,20230526
20220713,NCMV,PIURA,SULLANA,SULLANA,200601,CMAC HUANCAYO,CMAC,50000.00,15000.00,84,12.05,90700.00,20230526
20220713,NCMV,LIMA,LIMA,LOS OLIVOS,150117,CONTINENTAL,BANCO,164000.00,28400.00,240,9.12,212000.00,20230526
20220713,NCMV,LIMA,LIMA,EL AGUSTINO,150111,INTERBANK,BANCO,161324.05,32500.00,108,8.89,217000.00,20230526
20220713,NCMV,LIMA,LIMA,CARABAYLLO,150106,CMAC HUANCAYO,CMAC,60000.00,147288.64,180,10.80,226888.64,20230526
20220713,NCMV,AYACUCHO,HUAMANGA,AYACUCHO,050101,CMAC HUANCAYO,CMAC,60000.00,7068.75,72,12.05,92768.75,20230526
20220713,NCMV,LIMA,LIMA,COMAS,150110,CONTINENTAL,BANCO,119900.00,16100.00,240,9.66,161000.00,20230526
20220714,NCMV,JUNIN,HUANCAYO,HUANCAYO,120101,CMAC HUANCAYO,CMAC,110900.00,14500.00,240,9.99,145000.00,20230526
20220714,NCMV,LAMBAYEQUE,CHICLAYO,MONSEFU,140108,CMAC HUANCAYO,CMAC,148000.00,62328.00,240,9.99,229928.00,20230526
20220714,NCMV,CAJAMARCA,JAEN,JAEN,060801,CMAC HUANCAYO,CMAC,50000.00,13300.00,240,10.80,89000.00,20230526
20220714,NCMV,LIMA,LIMA,SAN JUAN DE LURIGANCHO,150132,CREDITO,BANCO,161400.00,30000.00,180,8.90,211000.00,20230526
20220714,NCMV,PIURA,PIURA,CASTILLA,200104,CREDITO,BANCO,89735.00,20565.00,120,8.20,137100.00,20230526
20220711,NCMV,LIMA,LIMA,SAN MIGUEL,150136,CREDITO,BANCO,159446.00,32550.00,240,8.00,216996.00,20230526
20220711,NCMV,LIMA,LIMA,RIMAC,150128,CREDITO,BANCO,113000.00,34500.00,120,8.20,172500.00,20230526
20220711,NCMV,CALLAO,CALLAO,CALLAO,070101,CREDITO,BANCO,168176.00,21464.00,240,8.20,214640.00,20230526
20220711,NCMV,CAJAMARCA,JAEN,JAEN,060801,CMAC AREQUIPA,CMAC,94700.00,12900.00,180,10.95,129000.00,20230526
20220712,NCMV,LA LIBERTAD,TRUJILLO,VICTOR LARCO HERRERA,130111,INTERBANK,BANCO,133400.00,17000.00,168,9.20,170000.00,20230526
20220701,NCMV,LIMA,LIMA,CARABAYLLO,150106,BANCO PICHINCHA,BANCO,76800.00,11000.00,240,9.90,109200.00,20230526
20220701,NCMV,LA LIBERTAD,TRUJILLO,VICTOR LARCO HERRERA,130111,BANCO PICHINCHA,BANCO,95900.00,49500.00,180,10.20,165000.00,20230526
20220701,NCMV,LIMA,LIMA,COMAS,150110,BANCO PICHINCHA,BANCO,119900.00,16100.00,180,9.00,161000.00,20230526
20220701,NCMV,LA LIBERTAD,TRUJILLO,HUANCHACO,130104,BANCO PICHINCHA,BANCO,67340.00,14000.00,300,10.70,108140.00,20230526
20220727,NCMV,LIMA,LIMA,CHORRILLOS,150108,SCOTIABANK,BANCO,128000.00,17000.00,240,8.60,170000.00,20230526
20220727,NCMV,LIMA,LIMA,LIMA,150101,BANBIF,BANCO,172742.96,21971.44,240,8.40,219714.40,20230526
20220727,NCMV,LAMBAYEQUE,CHICLAYO,LA VICTORIA,140106,INTERBANK,BANCO,151560.00,44140.00,120,9.73,220700.00,20230526
20220727,NCMV,LIMA,LIMA,EL AGUSTINO,150111,INTERBANK,BANCO,178228.90,22580.00,240,8.50,225800.00,20230526
20220727,NCMV,LAMBAYEQUE,CHICLAYO,LA VICTORIA,140106,INTERBANK,BANCO,163720.00,20970.00,240,9.52,209690.00,20230526
20220726,NCMV,LAMBAYEQUE,LAMBAYEQUE,LAMBAYEQUE,140301,CREDITO,BANCO,105891.00,23099.00,180,7.80,153990.00,20230526
20220726,NCMV,LIMA,LIMA,RIMAC,150128,CREDITO,BANCO,97580.00,13820.00,180,8.00,138200.00,20230526
20220726,NCMV,LA LIBERTAD,TRUJILLO,TRUJILLO,130101,CREDITO,BANCO,94400.00,37502.00,144,9.50,151502.00,20230526
20220726,NCMV,LIMA,LIMA,RIMAC,150128,CREDITO,BANCO,63500.00,30000.00,210,7.80,120300.00,20230526
20220726,NCMV,LIMA,LIMA,CHORRILLOS,150108,CREDITO,BANCO,179364.12,22708.00,240,8.00,227072.12,20230526
20220726,NCMV,PIURA,PIURA,PIURA,200101,CREDITO,BANCO,105950.00,14550.00,180,8.20,145500.00,20230526
20220726,NCMV,LA LIBERTAD,TRUJILLO,VICTOR LARCO HERRERA,130111,CREDITO,BANCO,123750.00,18750.00,240,9.40,167500.00,20230526
20220726,NCMV,LIMA,LIMA,RIMAC,150128,CREDITO,BANCO,137090.00,18010.00,240,8.50,180100.00,20230526
20220726,NCMV,LAMBAYEQUE,CHICLAYO,CHICLAYO,140101,CREDITO,BANCO,133400.00,27000.00,180,9.50,180000.00,20230526
20220726,NCMV,LA LIBERTAD,TRUJILLO,TRUJILLO,130101,CREDITO,BANCO,175560.00,17440.00,240,9.15,218000.00,20230526
20220701,NCMV,LIMA,LIMA,LURIGANCHO,150118,BANCO PICHINCHA,BANCO,142350.00,19150.00,240,9.30,186500.00,20230526
20220701,NCMV,CALLAO,CALLAO,CALLAO,070101,BANCO PICHINCHA,BANCO,172460.00,21940.00,240,9.50,219400.00,20230526
20220701,NCMV,LIMA,LIMA,CARABAYLLO,150106,BANCO PICHINCHA,BANCO,52600.00,54000.00,120,10.00,128000.00,20230526
20220701,NCMV,PIURA,PIURA,26 DE OCTUBRE,200115,BANCO PICHINCHA,BANCO,119900.00,16100.00,240,9.50,161000.00,20230526
20220701,NCMV,LIMA,LIMA,ATE,150103,BANCO PICHINCHA,BANCO,176600.00,21800.00,240,9.80,218000.00,20230526
20220701,NCMV,LIMA,LIMA,COMAS,150110,BANCO PICHINCHA,BANCO,115000.00,21000.00,300,8.00,161000.00,20230526
20220701,NCMV,LIMA,CANIETE,CHILCA,150505,CONTINENTAL,BANCO,35000.00,100000.00,60,8.00,160000.00,20230526
20220701,NCMV,LIMA,CANIETE,CHILCA,150505,CONTINENTAL,BANCO,61200.00,66800.00,180,8.90,153000.00,20230526
20220701,NCMV,LIMA,CANIETE,MALA,150509,CONTINENTAL,BANCO,76700.00,10900.00,240,9.50,109000.00,20230526
20220701,NCMV,LIMA,LIMA,COMAS,150110,CONTINENTAL,BANCO,70190.00,25000.00,240,7.35,121990.00,20230526
20220701,NCMV,LIMA,LIMA,COMAS,150110,CONTINENTAL,BANCO,106000.00,30000.00,60,7.99,161000.00,20230526
20220701,NCMV,LIMA,LIMA,COMAS,150110,CONTINENTAL,BANCO,114900.00,19833.00,300,7.30,159733.00,20230526
20220727,NCMV,LIMA,LIMA,COMAS,150110,EDPYME MICASITA,EDPYME,53693.00,34497.00,60,9.50,114990.00,20230526
20220727,NCMV,ICA,ICA,ICA,110101,EDPYME MICASITA,EDPYME,88593.11,30000.00,240,9.80,143593.11,20230526
20220727,NCMV,LIMA,LIMA,RIMAC,150128,EDPYME MICASITA,EDPYME,81470.00,12030.00,240,9.00,120300.00,20230526
20220727,NCMV,LIMA,LIMA,RIMAC,150128,EDPYME MICASITA,EDPYME,112970.00,15330.00,240,9.20,153300.00,20230526
20220727,NCMV,ICA,ICA,ICA,110101,EDPYME MICASITA,EDPYME,94817.00,26647.00,240,9.80,146464.00,20230526
20220705,NCMV,LIMA,LIMA,CARABAYLLO,150106,CONTINENTAL,BANCO,78600.00,20000.00,72,9.10,120000.00,20230526
20220705,NCMV,LIMA,LIMA,COMAS,150110,CONTINENTAL,BANCO,86141.00,12549.00,180,8.00,125490.00,20230526
20220705,NCMV,LIMA,LIMA,COMAS,150110,CONTINENTAL,BANCO,70941.00,17249.00,300,7.40,114990.00,20230526
20220705,NCMV,LIMA,LIMA,COMAS,150110,CONTINENTAL,BANCO,72190.00,11000.00,240,7.35,109990.00,20230526
20220705,NCMV,LIMA,LIMA,SAN MARTIN DE PORRES,150135,INTERBANK,BANCO,135714.75,39748.00,180,9.08,198740.00,20230526
20220701,NCMV,CALLAO,CALLAO,BELLAVISTA,070102,BANCO PICHINCHA,BANCO,170500.00,34500.00,300,9.40,230000.00,20230526
20220701,NCMV,AREQUIPA,AREQUIPA,SABANDIA,040116,BANCO PICHINCHA,BANCO,81200.00,11400.00,120,10.10,114000.00,20230526
20220711,NCMV,CAJAMARCA,JAEN,JAEN,060801,CMAC HUANCAYO,CMAC,96600.00,21000.00,240,9.99,139000.00,20230526
20220701,NCMV,PIURA,PIURA,26 DE OCTUBRE,200115,BANCO PICHINCHA,BANCO,60122.98,48077.02,120,10.00,135000.00,20230526
20220701,NCMV,LA LIBERTAD,TRUJILLO,HUANCHACO,130104,BANCO PICHINCHA,BANCO,96962.50,13800.00,180,9.60,137562.50,20230526
20220701,NCMV,CALLAO,CALLAO,LA PERLA,070104,BANCO PICHINCHA,BANCO,69360.00,24000.00,240,10.20,114760.00,20230526
20220701,NCMV,LIMA,LIMA,ATE,150103,BANCO PICHINCHA,BANCO,27300.00,40000.00,61,11.00,93000.00,20230526
20220701,NCMV,PIURA,PIURA,26 DE OCTUBRE,200115,BANCO PICHINCHA,BANCO,95000.00,20000.00,240,9.60,140000.00,20230526
20220701,NCMV,PIURA,PIURA,26 DE OCTUBRE,200115,BANCO PICHINCHA,BANCO,115400.00,30000.00,300,9.80,170400.00,20230526
20220701,NCMV,LIMA,LIMA,CARABAYLLO,150106,BANCO PICHINCHA,BANCO,164780.00,32220.00,300,9.80,222000.00,20230526
20220701,NCMV,LIMA,LIMA,COMAS,150110,BANCO PICHINCHA,BANCO,130120.00,38780.00,300,8.50,193900.00,20230526
20220701,NCMV,LIMA,LIMA,RIMAC,150128,BANCO PICHINCHA,BANCO,95200.00,23000.00,240,9.30,143200.00,20230526
20220705,NCMV,ICA,ICA,ICA,110101,EDPYME MICASITA,EDPYME,125411.00,33380.00,180,9.10,183791.00,20230526
20220705,NCMV,ICA,ICA,ICA,110101,EDPYME MICASITA,EDPYME,117148.80,35537.20,240,10.00,177686.00,20230526
20220705,NCMV,CALLAO,CALLAO,CALLAO,070101,EDPYME MICASITA,EDPYME,145595.00,18955.00,240,9.00,189550.00,20230526
20220705,NCMV,LIMA,LIMA,COMAS,150110,EDPYME MICASITA,EDPYME,119900.00,16100.00,120,8.50,161000.00,20230526
20220705,NCMV,ICA,CHINCHA,SUNAMPE,110210,EDPYME MICASITA,EDPYME,57460.00,9240.00,180,10.80,92400.00,20230526
20220705,NCMV,LIMA,LIMA,SAN MARTIN DE PORRES,150135,INTERBANK,BANCO,138738.90,18193.00,240,8.92,181925.00,20230526
20220705,NCMV,LIMA,LIMA,SAN MARTIN DE PORRES,150135,INTERBANK,BANCO,144343.20,38438.00,180,8.92,207774.00,20230526
20220705,NCMV,LIMA,LIMA,SAN MARTIN DE PORRES,150135,INTERBANK,BANCO,147302.35,30405.00,240,8.93,202700.00,20230526
20220705,NCMV,LIMA,LIMA,RIMAC,150128,CREDITO,BANCO,119496.00,19704.00,240,8.37,164200.00,20230526
20220705,NCMV,LA LIBERTAD,TRUJILLO,VICTOR LARCO HERRERA,130111,CREDITO,BANCO,90800.00,77200.00,120,8.40,193000.00,20230526
20220705,NCMV,CALLAO,CALLAO,BELLAVISTA,070102,BANBIF,BANCO,113300.00,60000.00,240,8.90,198300.00,20230526
20220705,NCMV,CALLAO,CALLAO,BELLAVISTA,070102,BANBIF,BANCO,152433.00,29845.00,240,8.90,207278.00,20230526
20220705,NCMV,SAN MARTIN,RIOJA,RIOJA,220801,CMAC MAYNAS,CMAC,38300.00,7000.00,120,12.00,70000.00,20230526
20220705,NCMV,LIMA,LIMA,COMAS,150110,EDPYME MICASITA,EDPYME,111000.00,25000.00,300,9.00,161000.00,20230526
20220705,NCMV,ICA,ICA,ICA,110101,EDPYME MICASITA,EDPYME,115807.00,33671.00,180,10.50,174478.00,20230526
20220718,NCMV,LIMA,LIMA,JESUS MARIA,150113,SCOTIABANK,BANCO,235800.00,28000.00,300,8.60,280000.00,20230526
20220718,NCMV,LIMA,LIMA,JESUS MARIA,150113,SCOTIABANK,BANCO,209483.89,25076.00,300,8.60,250759.89,20230526
20220719,NCMV,LIMA,LIMA,COMAS,150110,CONTINENTAL,BANCO,217735.20,25992.80,239,7.35,259928.00,20230526
20220719,NCMV,LIMA,LIMA,MAGDALENA DEL MAR,150120,INTERBANK,BANCO,226911.30,42900.00,180,8.82,286000.00,20230526
20220719,NCMV,LIMA,LIMA,SAN MIGUEL,150136,CREDITO,BANCO,225600.00,28000.00,240,7.70,269800.00,20230526
20220719,NCMV,LIMA,LIMA,SAN MIGUEL,150136,CREDITO,BANCO,408600.00,45400.00,300,7.30,454000.00,20230526
20220719,NCMV,AREQUIPA,AREQUIPA,CERRO COLORADO,040104,CREDITO,BANCO,209700.00,25100.00,240,8.40,251000.00,20230526
20220719,NCMV,LIMA,LIMA,MAGDALENA DEL MAR,150120,BANBIF,BANCO,298710.00,34390.00,240,10.35,343900.00,20230526
20220719,NCMV,LIMA,LIMA,SURQUILLO,150141,SCOTIABANK,BANCO,220000.00,62800.00,174,8.00,299000.00,20230526
20220719,NCMV,CALLAO,CALLAO,BELLAVISTA,070102,INTERBANK,BANCO,221296.75,26387.30,300,8.92,263873.00,20230526
20220720,NCMV,LIMA,LIMA,BRENIA,150105,CREDITO,BANCO,291177.00,34153.00,240,7.40,341530.00,20230526
20220720,NCMV,LIMA,LIMA,ATE,150103,CREDITO,BANCO,321210.00,35690.00,240,8.40,356900.00,20230526
20220720,NCMV,LIMA,LIMA,MAGDALENA DEL MAR,150120,CREDITO,BANCO,265869.00,31341.00,240,7.42,313410.00,20230526
20220720,NCMV,LIMA,LIMA,LIMA,150101,CREDITO,BANCO,226772.00,60743.00,180,7.80,303715.00,20230526
20220720,NCMV,LIMA,LIMA,SAN MIGUEL,150136,CREDITO,BANCO,236106.00,28034.00,240,7.90,280340.00,20230526
20220719,NCMV,LIMA,LIMA,SAN MIGUEL,150136,CREDITO,BANCO,336060.00,37340.00,240,7.80,373400.00,20230526
20220719,NCMV,LIMA,LIMA,SAN JUAN DE MIRAFLORES,150133,SCOTIABANK,BANCO,285200.00,33000.00,300,8.20,329000.00,20230526
20220720,NCMV,LIMA,LIMA,LURIGANCHO,150118,BANCO PICHINCHA,BANCO,224100.00,26700.00,240,9.20,267000.00,20230526
20220720,NCMV,LIMA,LIMA,LA VICTORIA,150115,CREDITO,BANCO,188000.00,76200.00,240,9.50,275000.00,20230526
20220720,NCMV,LA LIBERTAD,TRUJILLO,TRUJILLO,130101,CREDITO,BANCO,216200.00,56000.00,240,9.00,283000.00,20230526
20220701,NCMV,LIMA,LIMA,SAN MIGUEL,150136,INTERBANK,BANCO,273212.25,32155.40,186,8.76,321554.00,20230526
20220701,NCMV,LIMA,LIMA,SAN MIGUEL,150136,INTERBANK,BANCO,249681.45,29541.00,240,8.22,295410.00,20230526
20220701,NCMV,LIMA,LIMA,EL AGUSTINO,150111,INTERBANK,BANCO,196595.81,52660.00,240,8.33,263300.00,20230526
20220701,NCMV,LIMA,LIMA,SAN MARTIN DE PORRES,150135,INTERBANK,BANCO,224981.50,26796.70,240,9.21,267967.00,20230526
20220701,NCMV,LIMA,LIMA,LINCE,150116,INTERBANK,BANCO,268813.40,43000.00,300,8.61,328000.00,20230526
20220705,NCMV,ICA,CHINCHA,SUNAMPE,110210,EDPYME MICASITA,EDPYME,57460.00,9240.00,180,10.80,92400.00,20230526
20220705,NCMV,ICA,ICA,ICA,110101,EDPYME MICASITA,EDPYME,124600.00,37400.00,240,11.00,187000.00,20230526
20220705,NCMV,LIMA,LIMA,COMAS,150110,EDPYME MICASITA,EDPYME,110000.00,17000.00,300,8.90,152000.00,20230526
20220705,NCMV,LIMA,LIMA,CHORRILLOS,150108,SCOTIABANK,BANCO,153500.00,31500.00,240,8.60,210000.00,20230526
20220705,NCMV,PIURA,SULLANA,SULLANA,200601,CMAC HUANCAYO,CMAC,50000.00,17000.00,120,13.99,92700.00,20230526
20220727,NCMV,LIMA,LIMA,SAN MIGUEL,150136,BANBIF,BANCO,291999.58,73000.42,300,8.35,365000.00,20230526
20220727,NCMV,LIMA,LIMA,COMAS,150110,EDPYME MICASITA,EDPYME,163590.00,53910.00,240,9.20,233700.00,20230526
20220727,NCMV,LIMA,LIMA,COMAS,150110,EDPYME MICASITA,EDPYME,173390.00,58110.00,120,10.50,247700.00,20230526
20220727,NCMV,LIMA,LIMA,CHORRILLOS,150108,SCOTIABANK,BANCO,244800.00,29000.00,180,8.49,290000.00,20230526
20220727,NCMV,ICA,ICA,SUBTANJALLA,110112,BANBIF,BANCO,199287.42,37074.25,240,9.50,247161.67,20230526
20220705,NCMV,LIMA,LIMA,RIMAC,150128,CREDITO,BANCO,63250.00,88250.00,180,8.20,176500.00,20230526
20220705,NCMV,PIURA,PIURA,26 DE OCTUBRE,200115,CREDITO,BANCO,114320.00,15480.00,120,9.50,154800.00,20230526
20220705,NCMV,LIMA,LIMA,RIMAC,150128,CREDITO,BANCO,111500.00,48000.00,120,8.20,184500.00,20230526
20220705,NCMV,PIURA,PIURA,CASTILLA,200104,CREDITO,BANCO,96590.00,13710.00,240,8.20,137100.00,20230526
20220705,NCMV,CALLAO,CALLAO,CALLAO,070101,CREDITO,BANCO,173990.00,22110.00,300,8.00,221100.00,20230526
20220701,NCMV,AREQUIPA,AREQUIPA,CERRO COLORADO,040104,INTERBANK,BANCO,266310.00,31390.00,240,8.42,313900.00,20230526
20220701,NCMV,CALLAO,CALLAO,BELLAVISTA,070102,INTERBANK,BANCO,243372.15,28840.00,240,8.81,288400.00,20230526
20220701,NCMV,LIMA,LIMA,SAN MARTIN DE PORRES,150135,CREDITO,BANCO,259200.00,30000.00,228,9.50,300000.00,20230526
20220701,NCMV,LIMA,LIMA,PUEBLO LIBRE,150121,CREDITO,BANCO,226488.00,26966.00,240,7.76,269654.00,20230526
20220701,NCMV,LIMA,LIMA,CHORRILLOS,150108,CREDITO,BANCO,218185.00,26042.93,240,8.40,260427.93,20230526
20220701,NCMV,LIMA,LIMA,CHORRILLOS,150108,CREDITO,BANCO,163244.25,53761.82,240,8.41,233206.07,20230526
20220701,NCMV,LIMA,LIMA,CHORRILLOS,150108,CREDITO,BANCO,222244.59,26494.00,240,9.10,264938.59,20230526
20220701,NCMV,CALLAO,CALLAO,BELLAVISTA,070102,BANCO PICHINCHA,BANCO,208400.00,50000.00,240,9.80,274600.00,20230526
20220701,NCMV,LIMA,LIMA,LURIGANCHO,150118,BANCO PICHINCHA,BANCO,200700.00,24100.00,300,9.40,241000.00,20230526
20220701,NCMV,LIMA,LIMA,EL AGUSTINO,150111,BANCO PICHINCHA,BANCO,190605.00,36495.00,240,9.00,243300.00,20230526
20220701,NCMV,LIMA,LIMA,JESUS MARIA,150113,BANCO PICHINCHA,BANCO,228499.00,56001.00,240,8.50,300700.00,20230526
20220701,NCMV,CALLAO,CALLAO,BELLAVISTA,070102,BANCO PICHINCHA,BANCO,274411.80,32290.20,300,9.00,322902.00,20230526
20220701,NCMV,LIMA,LIMA,COMAS,150110,CONTINENTAL,BANCO,203310.00,24390.00,300,7.35,243900.00,20230526
20220701,NCMV,AREQUIPA,AREQUIPA,CERRO COLORADO,040104,INTERBANK,BANCO,267745.35,31348.00,300,8.68,313480.00,20230526
20220727,NCMV,LIMA,LIMA,SAN MIGUEL,150136,CONTINENTAL,BANCO,324050.00,68450.00,235,8.90,392500.00,20230526
20220727,NCMV,CALLAO,CALLAO,BELLAVISTA,070102,INTERBANK,BANCO,288252.85,33826.55,240,8.80,338265.00,20230526
20220727,NCMV,LIMA,LIMA,LIMA,150101,INTERBANK,BANCO,290836.51,33836.00,300,8.93,338360.00,20230526
20220727,NCMV,LIMA,LIMA,LA VICTORIA,150115,INTERBANK,BANCO,194409.70,47500.00,228,9.42,250000.00,20230526
20220727,NCMV,LIMA,LIMA,SAN MIGUEL,150136,INTERBANK,BANCO,245330.65,29057.60,240,9.00,290576.00,20230526
20220727,NCMV,LIMA,LIMA,LA VICTORIA,150115,INTERBANK,BANCO,164965.20,51415.00,240,8.51,232572.00,20230526
20220727,NCMV,LIMA,LIMA,SAN MIGUEL,150136,INTERBANK,BANCO,255812.75,68000.00,240,8.58,340000.00,20230526
20220727,NCMV,LIMA,LIMA,SAN MARTIN DE PORRES,150135,INTERBANK,BANCO,193654.65,25155.00,240,8.52,235000.00,20230526
20220727,NCMV,LIMA,LIMA,EL AGUSTINO,150111,INTERBANK,BANCO,213713.65,25310.00,300,8.35,253100.00,20230526
20220727,NCMV,LIMA,LIMA,LIMA,150101,INTERBANK,BANCO,379883.19,50715.76,300,8.83,427260.00,20230526
20220701,NCMV,LA LIBERTAD,TRUJILLO,MOCHE,130107,BANCO PICHINCHA,BANCO,170300.00,28100.00,240,9.90,218000.00,20230526
20220701,NCMV,PIURA,PIURA,PIURA,200101,INTERBANK,BANCO,197258.12,68339.00,240,9.49,281797.12,20230526
20220701,NCMV,LIMA,LIMA,SAN MIGUEL,150136,INTERBANK,BANCO,227316.35,50000.00,240,8.63,293505.00,20230526
20220701,NCMV,LIMA,LIMA,LIMA,150101,INTERBANK,BANCO,283082.15,32652.00,240,9.12,326520.00,20230526
20220701,NCMV,LIMA,LIMA,SAN MIGUEL,150136,INTERBANK,BANCO,266133.40,31368.90,240,8.61,313689.00,20230526
20220701,NCMV,LIMA,LIMA,SAN MIGUEL,150136,INTERBANK,BANCO,268636.40,31647.00,240,8.27,316470.00,20230526
20220727,NCMV,LIMA,LIMA,CHORRILLOS,150108,INTERBANK,BANCO,256782.80,30330.00,300,8.79,303300.00,20230526
20220727,NCMV,LIMA,LIMA,EL AGUSTINO,150111,INTERBANK,BANCO,197249.85,53360.00,120,8.29,266800.00,20230526
20220727,NCMV,CALLAO,CALLAO,BELLAVISTA,070102,INTERBANK,BANCO,248048.40,29360.00,240,8.29,293596.00,20230526
20220727,NCMV,LIMA,LIMA,EL AGUSTINO,150111,INTERBANK,BANCO,195622.76,66500.00,240,8.15,276100.00,20230526
